archivo,categoria,std_rgb,media_rgb,std_normal,media_azul,media_rojo,media_verde,cociente_rg,desviacion_norma,std_rough,media_rough,std_metallic,media_metallic,phash,ERROR
wood_0223.png,wood,13.0815,12.922,60.5377,254.9883,126.5919,126.5635,1.0002,0.0001,22.3452,192.7277,,,ec00aff3536404df,
wood_0224.png,wood,11.7908,51.7924,59.9515,254.1264,126.5077,128.4448,0.9849,0.005,18.0264,179.4396,,,df810e24c33ded38,
wood_0225.png,wood,57.4472,164.8975,57.5752,249.433,127.4544,127.488,0.9997,0.043,28.0351,151.2947,,,a49f9261d89b67c2,
wood_0226.png,wood,36.4938,129.2148,54.466,242.4232,127.3725,127.5111,0.9989,0.0972,10.2832,135.7384,,,a2a5469fced03e64,
wood_0227.png,wood,30.676,88.5882,56.9,239.0512,127.6157,129.2439,0.9874,0.0747,11.0648,219.0135,,,8e9bc172f0e876a2,
wood_0228.png,wood,64.5544,78.3191,59.6127,253.9984,127.5592,127.5301,1.0002,0.0078,1.8562,83.6877,,,e329be6e0c046edc,
wood_0229.png,wood,49.3235,111.1463,59.1949,253.0351,127.4866,127.5225,0.9997,0.0152,9.198,121.7465,,,c04107cb64b9fdab,
wood_0230.png,wood,11.3635,66.9879,59.6296,252.5009,127.503,127.7083,0.9984,0.0116,7.9692,216.2125,,,f3c4482f1b19133f,
wood_0231.png,wood,19.8553,134.4991,58.6968,247.0778,127.7005,127.4981,1.0016,0.0377,14.9311,137.0616,,,fb394cd7866a300e,
wood_0232.png,wood,42.9769,148.5258,58.3778,250.8212,127.4988,126.7514,1.0059,0.0321,5.2767,105.0571,,,f2316f9968629dc1,
wood_0233.png,wood,15.5164,121.0689,58.6626,246.8073,128.485,128.5242,0.9997,0.0342,34.5407,108.91,,,8276ecbb769810ec,
wood_0234.png,wood,40.5424,27.1969,60.4429,254.2341,127.8092,126.2422,1.0124,0.0015,21.8151,186.9974,,,d9f62d8c10587e4e,
wood_0235.png,wood,24.3086,190.8969,58.807,251.7313,127.4486,126.8024,1.0051,0.025,10.3524,113.9804,,,b1156e8e2e1a9d3a,
wood_0236.png,wood,16.1746,92.8813,60.0588,254.8605,126.8938,128.0416,0.991,0.0011,1.3501,179.7216,,,b8da3cbf84366198,
wood_0237.png,wood,59.237,171.3427,53.706,238.2396,127.3613,131.4873,0.9686,0.1074,10.0305,146.4695,,,c093cfb41673ab49,
wood_0238.png,wood,9.9843,59.7249,55.0653,243.9716,127.4696,131.101,0.9723,0.0762,9.5511,185.5028,,,8fedfb88341cd0c4,
wood_0239.png,wood,14.4493,50.6975,60.8766,218.8182,123.6919,126.4241,0.9784,0.0885,52.2496,189.3577,,,a9ba14969e928caf,
wood_0240.png,wood,11.3356,47.7532,60.0216,254.3067,127.5657,127.4766,1.0007,0.0028,7.7622,114.7713,,,ccabbc576534c1c1,
wood_0241.png,wood,23.3786,70.5402,59.4052,237.1679,128.9388,132.0407,0.9765,0.0396,55.2997,136.8077,,,ce18d398f3b00773,
wood_0242.png,wood,55.2697,199.365,60.012,254.2493,127.5422,127.5156,1.0002,0.003,16.0338,175.4356,,,8022df33ba179d17,
wood_0243.png,wood,27.7911,120.2519,51.04,227.5564,127.5126,126.2222,1.0102,0.178,3.1796,154.4819,,,ce076f213965d174,
wood_0244.png,wood,22.7356,151.8775,59.6137,253.9205,127.5207,127.502,1.0001,0.0082,6.2154,173.3547,,,e489bee7496494f0,
wood_0245.png,wood,30.4883,43.6091,57.9279,247.9356,126.6537,127.0,0.9973,0.0516,18.4099,91.8636,,,a6396984a7bc6e43,
wood_0246.png,wood,25.9605,120.3366,59.0588,250.7657,130.6407,123.4034,1.0586,0.0255,14.3786,229.7487,,,9e211b8f8fc6931a,
wood_0247.png,wood,21.7124,89.4302,58.6724,251.0849,127.526,127.9472,0.9967,0.0271,11.5985,129.8055,,,eac4e648b3dcf0c2,
wood_0248.png,wood,17.4695,87.6757,59.9666,254.2587,127.0345,128.0464,0.9921,0.0034,2.5839,159.228,,,b47251c78991ef4c,
wood_0249.png,wood,9.3696,39.0971,60.8354,243.5166,126.9568,127.7087,0.9941,0.0267,9.0024,182.7188,,,f85b7336041c936e,
wood_0250.png,wood,20.0037,63.1715,57.3502,248.9493,127.4435,127.5088,0.9995,0.0467,9.9097,145.2656,,,e4be119d56e76086,
wood_0251.png,wood,48.0984,84.7322,61.4733,244.8258,127.8548,126.4613,1.011,0.0127,14.2142,120.7244,,,c5e50f3b4e4a269a,
wood_0252.png,wood,42.2531,107.9097,62.7042,231.3306,127.3636,127.3134,1.0004,0.0312,61.7305,149.2895,,,ffef16105d4c222a,
wood_0253.png,wood,27.2649,141.8625,59.5968,254.0,127.6039,127.554,1.0004,0.0078,2.644,82.9973,,,d1e5f21a1c273ab4,
wood_0254.png,wood,26.0899,54.0126,54.2066,232.7333,124.4924,123.0716,1.0115,0.1425,1.0798,224.2676,,,9a3e6bb4588349f2,
wood_0255.png,wood,15.2659,76.9891,54.2098,231.9107,126.3622,127.5508,0.9907,0.1417,5.7044,214.8465,,,e0faae874f6e4184,
wood_0256.png,wood,10.7205,35.3805,60.5525,254.6552,126.7057,126.3792,1.0026,0.0013,41.6516,101.3215,,,ebbea6738c492186,
wood_0257.png,wood,23.9649,83.5901,59.8201,254.3214,127.5519,127.4167,1.0011,0.0053,6.9035,131.1924,,,9de9c13cf228f512,
wood_0258.png,wood,26.9223,114.3401,59.4242,253.5526,127.5064,127.5065,1.0,0.0113,6.701,93.4516,,,bace8461fbcdc00e,
wood_0259.png,wood,40.7888,142.7823,57.8515,254.9119,130.5517,134.0324,0.974,0.0019,1.7132,149.7624,,,cd68c86bc29a5a97,
wood_0260.png,wood,22.7924,45.3137,60.2928,253.4379,128.4366,126.5159,1.0152,0.0029,18.8878,175.1345,,,d14864e7581fa19f,
wood_0261.png,wood,31.7136,146.595,60.6246,254.2585,126.7754,126.2618,1.0041,0.0019,48.5933,115.4841,,,87175aa157ea65a2,
wood_0262.png,wood,13.4037,84.6064,60.6538,251.8078,128.0287,123.3328,1.0381,0.0121,8.7979,213.4389,,,84b61360f078ecdf,
wood_0263.png,wood,20.5225,86.1528,57.0761,243.9261,127.4985,127.9089,0.9968,0.0708,2.3662,183.9888,,,d75ce03d4ca01f56,
wood_0264.png,wood,19.6053,83.0904,58.2502,244.1078,125.6453,126.1043,0.9964,0.0578,4.5617,180.359,,,f5112c2a5827cdfc,
wood_0265.png,wood,30.1662,133.0264,59.7902,254.2058,128.1291,128.5785,0.9965,0.0022,57.1303,151.6073,,,b0d9cc362311fd33,
wood_0266.png,wood,12.0984,54.1724,59.2071,252.5838,127.4962,127.4995,1.0,0.0164,17.6107,124.8108,,,e609f1d097679652,
wood_0267.png,wood,30.2499,120.7361,59.7146,231.1886,126.9842,130.5526,0.9727,0.0586,13.4012,151.826,,,cd5d74611d14447f,
wood_0268.png,wood,26.6077,116.871,59.5507,253.8324,127.5022,127.5286,0.9998,0.0091,4.4559,89.5605,,,81821be07e6f5ace,
wood_0269.png,wood,24.8952,15.8257,60.4257,240.1159,131.1629,129.9041,1.0097,0.0202,65.2548,153.5432,,,8d1853753a8e5d8d,
wood_0270.png,wood,16.0217,55.3841,60.0837,250.812,127.1732,128.8808,0.9868,0.0087,17.8234,212.5242,,,facd180c4a27e0fd,
wood_0271.png,wood,46.0053,151.7241,52.482,150.8311,127.6195,127.5992,1.0002,0.3087,5.0739,14.4799,,,ae9f45d2f140c476,
wood_0272.png,wood,38.0608,94.9601,60.3232,254.8927,126.8433,127.1032,0.998,0.0008,30.4758,145.2404,,,d4ae55c82677a0d9,
wood_0273.png,wood,18.7828,79.948,59.5502,253.1578,127.8347,127.1608,1.0053,0.0114,5.3278,140.0449,,,fac4176c610547eb,
wood_0274.png,wood,13.359,63.6208,60.6027,244.7597,125.5957,127.2883,0.9867,0.0263,9.3943,212.7891,,,c7470aaad730758d,
wood_0275.png,wood,52.5031,43.8687,60.0749,240.0763,131.4499,127.2796,1.0328,0.0302,58.8696,137.6445,,,96c924d60b9b0d5f,
wood_0276.png,wood,12.0757,55.011,58.4024,251.2012,127.4932,127.5006,0.9999,0.0292,7.8932,138.8955,,,e2c2844bbaf0f8e6,
wood_0277.png,wood,29.9349,111.8937,59.5465,253.9533,127.6463,127.6743,0.9998,0.0081,3.6126,24.6139,,,d824669a19baafd1,
wood_0278.png,wood,14.2832,20.4446,60.2364,254.6493,127.989,126.1964,1.0142,0.0018,19.4028,124.8696,,,b043279cf5b113f2,
wood_0279.png,wood,19.5446,104.8007,35.2367,149.7273,127.763,127.2471,1.0041,0.5492,6.0073,200.6551,,,dd441aa7c55a3cf0,
wood_0280.png,wood,11.6074,51.6423,59.8615,254.1058,128.619,126.6511,1.0155,0.0051,18.5277,182.2874,,,9e4081cb966d7637,
wood_0281.png,wood,18.7687,97.0091,59.6212,253.9977,127.5499,127.5074,1.0003,0.0078,5.0715,156.3489,,,9ac9c97b3fa63102,
wood_0282.png,wood,25.7234,132.4245,64.2676,249.3118,111.5189,117.187,0.9516,0.026,4.3409,223.7756,,,d394d12b725a0d7a,
wood_0283.png,wood,14.2502,164.8477,58.5802,251.5544,127.4934,127.5106,0.9999,0.0262,5.4452,148.0157,,,82a064a33a9bb7f6,
wood_0284.png,wood,31.6401,87.0319,59.4639,242.2858,127.3946,127.4153,0.9998,0.0409,22.788,125.0016,,,974cca9f7c409f41,
wood_0285.png,wood,39.8928,135.9304,37.0777,151.8463,127.3615,127.4932,0.999,0.521,4.6511,43.2936,,,bc0dc5698e3f8d84,
wood_0286.png,wood,16.756,57.1339,60.4248,253.6841,128.3169,126.2048,1.0167,0.0024,20.6368,211.4957,,,be1174272a93d497,
wood_0287.png,wood,47.8416,63.0126,60.0031,254.7107,127.259,127.8487,0.9954,0.0017,0.0,102.0,,,f18b4fe096c467d0,
wood_0288.png,wood,35.4562,89.9119,59.8122,254.9219,128.0191,128.1085,0.9993,0.0006,24.2394,231.2569,,,a2017ffe6f91812a,
wood_0289.png,wood,23.7957,98.8305,59.7271,252.2269,127.3094,125.8149,1.0119,0.017,10.287,132.393,,,901731986b6b4dfc,
wood_0290.png,wood,52.6482,107.848,60.2553,254.6474,128.2627,125.9256,1.0186,0.0023,20.8658,159.6004,,,8d80b3b371fd9416,
wood_0291.png,wood,33.9006,101.9281,57.3797,242.129,126.965,130.7337,0.9712,0.0596,9.0583,138.4581,,,ff71a071a8c79d02,
wood_0292.png,wood,30.2067,60.6715,59.96,254.6819,127.4911,127.7399,0.9981,0.0019,0.0,102.0,,,e352e26d328e2ed8,
wood_0293.png,wood,36.6426,124.4119,59.9748,254.6418,127.2122,127.8775,0.9948,0.0022,0.0,102.0,,,f2e3336c8cd4638c,
wood_0294.png,wood,30.5088,53.3212,59.6107,253.9955,127.5613,127.5309,1.0002,0.0079,1.7756,83.8409,,,b26ecfe6b05821a9,
wood_0295.png,wood,14.0908,46.1013,58.4513,249.4847,126.8727,126.885,0.9999,0.0387,3.3331,226.7695,,,aa5b328b99991d3a,
wood_0296.png,wood,14.9386,71.029,60.2529,254.9924,126.3099,128.2668,0.9847,0.0006,0.0,255.0,,,fbf1b882e1ed1320,
wood_0297.png,wood,19.6812,65.52,60.6596,235.4805,125.399,132.0719,0.9495,0.0374,56.7444,122.466,,,8e4969edb49c32a9,
wood_0298.png,wood,34.4377,45.5944,61.8407,241.8592,125.8724,123.9707,1.0153,0.0258,30.666,111.2796,,,8be52125de4e3566,
wood_0299.png,wood,57.2773,112.5639,60.2788,254.6886,125.8782,128.1205,0.9825,0.0023,20.451,178.8088,,,9762989760dbaad8,
wood_0300.png,wood,47.1121,79.9755,61.194,247.1028,126.3523,127.1026,0.9941,0.0125,13.6621,123.7473,,,9c3109eeb28bf0d9,
wood_0301.png,wood,20.2804,31.8087,60.2917,254.9919,127.9314,127.7256,1.0016,0.0038,0.3204,127.116,,,90b3cbc7e7096951,
wood_0302.png,wood,6.7516,67.9917,59.6201,253.992,127.5455,127.5077,1.0003,0.0079,4.8494,156.9855,,,e11626a53fd8592d,
wood_0303.png,wood,37.4637,87.1154,58.6997,236.3089,125.9296,127.2699,0.9895,0.0792,11.129,132.4116,,,e86e7847e6062d9c,
wood_0304.png,wood,44.0737,125.3393,60.3272,253.0371,126.4068,128.8194,0.9813,0.0031,29.4388,190.7151,,,b74cdb32cc13a60d,
wood_0305.png,wood,27.2115,75.4377,63.8766,224.833,129.6621,129.8101,0.9989,0.0181,10.4366,156.8813,,,fd2f061a1a23e0af,
wood_0306.png,wood,20.0336,129.1164,56.4856,215.7115,127.2493,127.3365,0.9993,0.1404,24.665,149.6822,,,c4b0da37b4c38ace,
wood_0307.png,wood,46.7232,134.6977,47.8519,158.5739,127.3788,127.5954,0.9983,0.3645,3.2517,213.219,,,b77083c6414f9cad,
wood_0308.png,wood,69.6227,35.7647,59.798,254.708,127.8128,128.7732,0.9925,0.0009,16.2024,162.9687,,,c66ef9575331102b,
wood_0309.png,wood,38.9007,30.3871,61.917,241.6971,123.6556,125.5912,0.9846,0.0276,69.3275,170.7081,,,a14aaef986dd0d62,
wood_0310.png,wood,36.1344,92.6454,64.2129,224.7581,129.1914,129.0686,1.001,0.0169,24.0987,143.2469,,,c496cea3b3da5462,
wood_0311.png,wood,9.3585,7.85,59.8716,255.0,128.7355,127.2687,1.0115,0.0001,2.9524,129.3416,,,b292927b09cad9d5,
wood_0312.png,wood,32.4779,175.3057,59.6199,253.9706,127.1987,127.8169,0.9952,0.008,6.0565,101.3009,,,9b884c23bad89377,
wood_0313.png,wood,13.221,84.0756,57.7762,249.2107,129.4904,130.9959,0.9885,0.0283,6.734,172.761,,,a117e8e21fd593a2,
wood_0314.png,wood,25.0542,119.0054,56.3627,246.083,127.4881,127.496,0.9999,0.067,11.5596,128.846,,,d9a35b5eb1334251,
wood_0315.png,wood,30.0542,75.6639,59.462,253.5966,126.4824,128.4944,0.9843,0.0109,3.6455,92.8843,,,e2925ee62b2b991c,
wood_0316.png,wood,0.0,0.0,55.8405,235.0506,127.2397,127.0152,1.0018,0.1168,34.276,179.4649,,,0000000000000000,
wood_0317.png,wood,2.1543,30.6561,57.4883,244.978,127.4168,127.6873,0.9979,0.0562,10.9384,130.457,,,e906a92f1be81e1e,
wood_0318.png,wood,40.1312,134.3277,59.9401,252.9942,127.3206,126.159,1.0092,0.0114,25.223,208.0478,,,b6d5b6953ab0ca28,
wood_0319.png,wood,24.8056,85.5439,58.919,248.4766,126.9926,126.9219,1.0006,0.0329,5.9988,195.5473,,,d99afc89f64025a9,
wood_0320.png,wood,22.4497,67.8825,59.9008,254.0921,127.9904,126.9905,1.0079,0.0049,13.3073,101.6456,,,d29a95c40d7f1a72,
wood_0321.png,wood,26.647,89.2693,56.8857,246.7982,127.5497,127.4952,1.0004,0.0584,7.0127,146.3226,,,ec673e0c728bd898,
wood_0322.png,wood,10.3212,7.3163,60.4694,254.8327,126.7417,126.5939,1.0012,0.0008,22.7467,125.8295,,,997333cca74aa4ca,
wood_0323.png,wood,48.8083,132.0684,59.928,253.6208,127.58,128.8021,0.9905,0.0031,37.6728,189.3757,,,8ddacb6565949968,
wood_0324.png,wood,31.205,81.4203,59.6003,254.0,127.6044,127.539,1.0005,0.0078,2.8656,83.4017,,,be3536305e03a63b,
wood_0325.png,wood,20.7251,37.7244,58.6029,240.9082,127.4895,127.5225,0.9997,0.0537,12.0182,149.9195,,,ad2745f82a9a668b,
wood_0326.png,wood,18.1471,59.2125,52.6952,234.556,127.4895,133.6371,0.954,0.1265,26.1533,199.5327,,,94e59aa13a36e4a7,
wood_0327.png,wood,18.1843,18.9855,59.9936,254.759,127.5147,127.5145,1.0,0.0019,13.2305,63.1874,,,99760e463546699f,
wood_0328.png,wood,20.0651,75.1271,60.893,247.1174,127.9787,125.5886,1.019,0.015,12.3112,232.9751,,,9c736c499e9802df,
wood_0329.png,wood,30.9782,72.9455,57.9303,236.7865,127.3527,127.4949,0.9989,0.0716,9.3851,153.6776,,,b33095cd1713359e,
wood_0330.png,wood,47.7223,85.3263,61.3928,247.5766,126.7918,127.1313,0.9973,0.0078,13.661,120.62,,,9492b9f601be6c39,
wood_0331.png,wood,22.4303,182.1034,59.1762,252.5749,127.5322,126.672,1.0068,0.0188,6.5328,107.8806,,,cec2d04726e61fca,
wood_0332.png,wood,36.8326,166.9557,58.3107,247.6264,128.3258,128.146,1.0014,0.0382,13.7273,186.4046,,,f1a133728733ce31,
wood_0333.png,wood,41.907,99.7929,60.3428,255.0,126.9949,126.9929,1.0,0.0,9.9785,56.1899,,,d0d8b89b1ae1b936,
wood_0334.png,wood,37.2198,109.1274,60.036,254.9871,126.8035,128.541,0.9865,0.0003,35.3925,141.2321,,,850a7a79385c7b71,
wood_0335.png,wood,22.7198,31.975,59.5071,253.7693,127.518,127.5687,0.9996,0.0096,9.1725,59.4988,,,dd365344a833c6f2,
wood_0336.png,wood,37.5487,131.3769,60.1497,254.6563,128.2268,126.485,1.0138,0.0018,40.1134,158.7908,,,c0249b3b3eccc667,
wood_0337.png,wood,17.7389,96.5957,61.0607,252.1888,124.2533,124.1921,1.0005,0.0131,5.8447,130.4505,,,f8070ec0e7be06ea,
wood_0338.png,wood,13.2849,56.5541,60.2392,254.8659,125.0174,129.2819,0.967,0.0013,4.1648,168.7866,,,b4966565e0e5d9b0,
wood_0339.png,wood,11.1221,68.335,57.2541,242.92,127.481,127.3128,1.0013,0.0655,25.8027,140.1222,,,c41ccddaa1ce8d5a,
wood_0340.png,wood,36.1181,144.8474,58.8,251.6957,127.5339,127.4512,1.0006,0.0246,11.2508,130.1113,,,90526397ab0f9cec,
wood_0341.png,wood,49.0232,69.0131,59.2376,253.1199,127.4928,127.5012,0.9999,0.0146,9.0195,122.7098,,,c84acc12c7ef3527,
wood_0342.png,wood,39.7242,158.8254,59.6132,253.9662,127.2338,127.7934,0.9956,0.0081,14.1336,102.0007,,,d2131d122676d27f,
wood_0343.png,wood,26.7241,107.1895,60.5707,254.9951,126.5486,126.5775,0.9998,0.0003,23.3615,93.6827,,,b73ecd114829b45e,
wood_0344.png,wood,15.6822,105.8834,58.4338,248.9765,127.6251,127.3673,1.002,0.0368,22.2748,134.9741,,,931b8db918c217e7,
wood_0345.png,wood,35.5015,120.9536,59.3009,254.9922,133.2753,125.5971,1.0611,0.0014,1.2657,161.2692,,,f6be22a1e2fac290,
wood_0346.png,wood,60.8932,153.8323,59.6006,253.9794,127.451,127.6526,0.9984,0.008,2.4424,58.718,,,bfcccb0f686087e0,
wood_0347.png,wood,9.2699,20.7773,59.5648,246.3657,128.615,126.933,1.0133,0.0289,32.6167,120.0723,,,b7c3374f00d8e865,
wood_0348.png,wood,13.579,58.4201,62.3944,237.0784,128.0366,127.5593,1.0037,0.0171,0.0,255.0,,,bfb0305a89b7319a,
wood_0349.png,wood,36.4818,153.8254,50.8634,234.5272,127.5598,126.7839,1.0061,0.1588,2.4748,165.7749,,,bbc48b13163237ce,
wood_0350.png,wood,31.2451,163.8157,58.7342,251.8851,127.4942,127.5642,0.9995,0.0236,5.388,141.1537,,,80c914cc7fd4bb9a,
wood_0351.png,wood,14.389,222.8231,57.919,244.6575,127.013,127.6723,0.9948,0.0588,33.382,177.5662,,,b5d292bd3168ca1e,
wood_0352.png,wood,21.1833,63.8687,36.9452,198.8092,128.2801,127.7233,1.0044,0.4288,6.1075,153.3088,,,bc377240c5dcc8da,
wood_0353.png,wood,24.0616,129.3569,56.703,247.3837,127.5034,127.5038,1.0,0.0584,8.2348,141.0517,,,de979142ebb0e8c4,
wood_0354.png,wood,18.9551,39.6706,49.1351,226.6552,127.5166,133.4401,0.9556,0.1879,23.7396,174.4647,,,d51b60371678e761,
wood_0355.png,wood,27.8616,71.5748,57.6449,249.5755,126.4662,128.5952,0.9834,0.0416,2.7893,139.6443,,,e09e2e504bb84db7,
wood_0356.png,wood,13.9541,44.6845,59.6631,254.9987,128.7095,128.2424,1.0036,0.0003,10.5182,214.15,,,a1dfa16c5c766628,
wood_0357.png,wood,38.4541,106.3866,57.4462,246.8074,127.0218,126.8244,1.0016,0.0545,10.0785,174.8256,,,f05fbc4f24b01553,
wood_0358.png,wood,15.6865,58.1293,56.7067,247.1494,127.4997,126.7789,1.0057,0.0602,4.1175,109.2085,,,b5372e0f21c1b237,
wood_0359.png,wood,15.0836,60.7504,53.1531,230.914,127.5594,150.7773,0.846,0.0817,14.4736,184.8922,,,c89dafdc131998b4,
wood_0360.png,wood,10.0248,13.4123,60.5201,247.528,126.092,127.6414,0.9879,0.0189,33.7265,102.2899,,,f4834c667058e76b,
wood_0361.png,wood,32.6188,68.2081,54.2164,233.7266,127.627,127.0046,1.0049,0.1251,15.4455,95.4521,,,b23999d86db44d54,
wood_0362.png,wood,22.2037,105.1626,52.8248,217.3762,127.3617,127.2615,1.0008,0.1908,23.567,177.7018,,,93c2597047ce1bb9,
wood_0363.png,wood,34.3265,81.1451,61.7805,246.0011,127.8219,126.6364,1.0094,0.006,15.3779,124.747,,,99af990d932e2798,
wood_0364.png,wood,34.2312,136.3922,59.0242,252.5777,127.5155,127.5226,0.9999,0.0185,0.9646,186.4194,,,c32770c4295cfbcc,
wood_0365.png,wood,12.1285,75.7099,56.2601,248.3704,127.4095,133.482,0.9545,0.0451,12.5561,169.0787,,,a3fd4243cbf85c03,
wood_0366.png,wood,14.7373,89.1997,56.2018,248.4885,127.5265,134.0089,0.9516,0.0433,0.0,128.0,,,cc1237fa0eb66b60,
wood_0367.png,wood,13.8959,28.8252,56.6211,247.3219,127.4203,127.5052,0.9993,0.0595,9.6047,129.7753,,,dd9853495b86057d,
wood_0368.png,wood,23.6206,142.6957,58.8857,247.7102,126.4724,127.7845,0.9897,0.0374,12.8144,185.5148,,,8896eb3d1a69b60b,
wood_0369.png,wood,17.4279,129.2541,59.3529,247.5386,126.3697,126.6629,0.9977,0.0355,12.0357,186.805,,,e613c54b6767b031,
wood_0370.png,wood,20.367,151.726,56.7871,229.1211,126.9007,128.3144,0.989,0.1052,12.3125,135.0352,,,861fc1e1fa5a14ea,
wood_0371.png,wood,19.7345,132.3452,59.1692,253.0769,127.9188,128.7894,0.9932,0.0113,23.24,205.7263,,,bf68a38ca632a467,
wood_0372.png,wood,2.9968,0.6698,60.3299,255.0,127.7912,126.2709,1.012,0.0001,43.4616,143.6717,,,c21ff263ae54692a,
wood_0373.png,wood,59.9129,59.8711,59.6589,246.8969,129.4022,128.3645,1.0081,0.019,7.1493,248.1092,,,92bc1f4a6c726aa3,
wood_0374.png,wood,8.7262,29.1551,60.0053,248.2908,126.993,126.1188,1.0069,0.0247,20.2635,223.5149,,,e959e7d8a9129c49,
wood_0375.png,wood,34.3478,132.054,60.1222,250.7037,123.7895,122.7139,1.0088,0.0327,0.3555,144.1482,,,b2ab709b5b508f0e,
wood_0376.png,wood,20.3259,26.069,56.2803,237.3405,127.3591,127.58,0.9983,0.0947,38.0549,98.4296,,,dfed0a82a6995ca4,
wood_0377.png,wood,40.8148,81.9045,60.8296,245.9373,127.9812,128.2599,0.9978,0.0126,13.7488,120.3084,,,e1c1b1e3014f79e3,
wood_0378.png,wood,33.982,79.7536,60.6837,246.2678,128.4824,127.9449,1.0042,0.013,13.2268,122.9515,,,e9216fb558b51a49,
wood_0379.png,wood,14.3675,63.1114,61.9646,238.7749,128.3528,128.7414,0.997,0.0146,0.0,255.0,,,dc429f3c90836cee,
wood_0380.png,wood,25.5074,136.1227,54.8048,238.0017,127.1323,127.1056,1.0002,0.1088,2.7815,174.1092,,,96144bb3ac3de643,
wood_0381.png,wood,52.8638,101.4404,60.6699,254.6904,126.2613,126.3896,0.999,0.0016,25.6569,148.6531,,,b9354a34c738c799,
wood_0382.png,wood,25.3472,118.1532,55.0659,230.7457,126.4114,127.3156,0.9929,0.1244,4.2127,177.1485,,,a4d956265eae5760,
wood_0383.png,wood,30.9,152.6488,59.9897,254.7244,127.411,127.7829,0.9971,0.0016,0.0,102.0,,,c2f2bb495acc3790,
wood_0384.png,wood,23.6333,50.5379,59.5713,253.8896,127.5414,127.5121,1.0002,0.0087,6.1574,91.3451,,,e4c435d2da92cf13,
wood_0385.png,wood,18.9631,80.4162,60.064,254.8604,127.6523,127.2536,1.0031,0.0011,0.5996,208.3783,,,ebc52963260733ae,
wood_0386.png,wood,47.3761,130.3665,60.0843,255.0,127.5296,127.5749,0.9996,0.0001,6.0817,79.8249,,,c50d2fe872788c75,
wood_0387.png,wood,38.3316,164.6368,59.1949,253.0351,127.4867,127.5225,0.9997,0.0152,9.1981,121.7465,,,afb6f2349b460654,
wood_0388.png,wood,45.4681,151.9738,58.5813,251.707,127.5071,127.5006,1.0001,0.0256,3.9045,125.265,,,da0d727e3703d1e0,
wood_0389.png,wood,15.9699,59.3649,58.6318,243.4234,128.0137,127.9542,1.0005,0.0523,2.4137,127.2509,,,f49996e9954d68b0,
wood_0390.png,wood,46.3565,123.1818,53.4564,239.3064,127.2025,127.3657,0.9987,0.1168,6.3023,171.9424,,,c5121bbdb24233b7,
wood_0391.png,wood,12.7422,71.2394,60.4049,250.9372,123.6526,125.896,0.9822,0.0214,8.3809,213.6408,,,9ffc531e3886c30c,
wood_0392.png,wood,31.9835,56.7265,59.2159,253.0782,127.4776,127.5305,0.9996,0.0149,3.7101,126.96,,,e335b74398b54ac8,
wood_0393.png,wood,29.1905,121.8152,58.7025,251.2895,127.4555,127.5914,0.9989,0.0272,11.6511,129.5411,,,bc406cf8e19b8f94,
wood_0394.png,wood,28.8829,192.1799,58.8447,252.104,127.4745,127.553,0.9994,0.0219,3.3098,153.8081,,,aacecf21f2198bc1,
wood_0395.png,wood,17.4001,86.3556,55.9945,249.5008,127.5333,137.1542,0.9299,0.0342,13.4052,167.7439,,,c2f97b1c714a632c,
wood_0396.png,wood,28.4523,64.1985,58.6824,251.599,127.0866,132.2342,0.9611,0.0137,10.625,214.3246,,,a1d74b23be2b9129,
wood_0397.png,wood,25.4097,193.0894,55.9572,238.6495,127.2255,127.1402,1.0007,0.0922,5.6532,129.9042,,,e57b5ab9e41d1310,
wood_0398.png,wood,40.3932,160.5182,59.2667,253.1882,127.4794,127.5286,0.9996,0.014,9.1992,125.0748,,,ef69c9ad19843692,
wood_0399.png,wood,27.5252,124.8907,60.0146,254.8604,127.1152,128.0013,0.9931,0.0011,0.5118,176.037,,,c275a506a56715ed,
wood_0400.png,wood,26.6238,140.5586,60.064,254.8604,127.6523,127.2536,1.0031,0.0011,0.8702,176.17,,,d724e742843f946d,
wood_0401.png,wood,26.2487,50.099,59.7696,253.8647,127.1498,127.1578,0.9999,0.0085,5.933,184.7599,,,aa54eb466505dce5,
wood_0402.png,wood,16.071,55.9763,60.027,250.6412,128.9062,126.8311,1.0164,0.0105,17.7791,212.0305,,,b6197b83724193b5,
wood_0403.png,wood,29.9526,111.8884,58.4374,251.3822,127.4894,127.5003,0.9999,0.0281,3.912,121.2473,,,afbab94b1364c125,
wood_0404.png,wood,31.5821,187.36,59.3842,253.0662,127.5434,126.7405,1.0063,0.015,4.5109,92.3976,,,9141ebad56b67aa0,
wood_0405.png,wood,28.133,178.4808,59.3404,252.9443,127.5491,126.7206,1.0065,0.0158,3.6714,30.8649,,,9579e231993e14bc,
wood_0406.png,wood,16.1474,56.2086,60.1527,247.7643,128.6764,126.1898,1.0197,0.0186,18.0287,212.2744,,,b1360c9b473eca99,
wood_0407.png,wood,34.0195,118.4633,53.9122,227.3739,127.1098,127.8326,0.9943,0.1499,28.2856,205.1099,,,c65bae312e6389d4,
wood_0408.png,wood,27.486,203.2569,59.6067,253.9871,127.4823,127.6094,0.999,0.0079,2.4775,61.9532,,,fb98e00d6e41d6b2,
