archivo,categoria,score,motivos,std_rgb,std_normal,media_azul,cociente_rg,desviacion_norma,std_rough,media_rough,confirmar_descarte
plaster_0254.png,plaster,2,"Roughness completamente plano (std=0.93, media=255.0)",41.68,59.35,253.27,1.0,0.013,0.93,254.97,revisar
plaster_0257.png,plaster,2,"Roughness completamente plano (std=0.80, media=255.0)",51.11,59.19,252.95,1.0,0.016,0.8,254.98,revisar
stone_0406.png,stone,2,Near-duplicate de stone_0056.png (pHash dist ≤ 6),26.5,55.01,240.29,0.999,0.103,14.59,183.85,no
stone_0426.png,stone,2,Near-duplicate de stone_0156.png (pHash dist ≤ 6),13.34,57.21,242.72,1.005,0.069,9.35,149.44,no
stone_0464.png,stone,2,Near-duplicate de stone_0411.png (pHash dist ≤ 6),46.41,53.47,237.85,0.991,0.122,19.53,83.82,no
stone_0566.png,stone,2,Near-duplicate de stone_0456.png (pHash dist ≤ 6),35.71,54.84,239.94,1.0,0.106,14.65,184.86,no
stone_0567.png,stone,2,Near-duplicate de stone_0414.png (pHash dist ≤ 6),13.85,60.62,230.12,1.005,0.057,52.89,125.11,no
stone_0595.png,stone,2,Near-duplicate de stone_0238.png (pHash dist ≤ 6),9.81,55.43,239.94,0.994,0.092,14.77,190.82,no
stone_0601.png,stone,2,Near-duplicate de stone_0590.png (pHash dist ≤ 6),24.02,58.06,248.3,0.997,0.047,22.85,181.46,no
stone_0663.png,stone,2,Near-duplicate de stone_0085.png (pHash dist ≤ 6),39.49,55.28,237.37,0.994,0.103,13.86,130.04,no
terracotta_0083.png,terracotta,2,Near-duplicate de terracotta_0029.png (pHash dist ≤ 6),17.02,55.42,239.75,0.895,0.056,10.41,174.77,no
terracotta_0163.png,terracotta,2,Near-duplicate de terracotta_0122.png (pHash dist ≤ 6),21.25,58.93,248.95,1.001,0.029,12.91,170.45,no
terracotta_0186.png,terracotta,2,Near-duplicate de terracotta_0012.png (pHash dist ≤ 6),47.76,58.85,248.44,1.001,0.032,24.23,142.74,no
terracotta_0286.png,terracotta,2,Near-duplicate de terracotta_0203.png (pHash dist ≤ 6),20.17,53.24,238.63,0.994,0.123,22.89,209.0,no
terracotta_0310.png,terracotta,2,Near-duplicate de terracotta_0029.png (pHash dist ≤ 6),16.29,55.98,241.71,0.914,0.053,8.72,171.95,no
wood_0107.png,wood,2,"Roughness completamente plano (std=1.04, media=253.0)",13.23,60.21,255.0,0.985,0.0,1.04,252.98,revisar
wood_0117.png,wood,2,"Roughness completamente plano (std=0.00, media=255.0)",14.76,63.82,230.22,0.998,0.016,0.0,255.0,revisar
wood_0123.png,wood,2,Near-duplicate de wood_0102.png (pHash dist ≤ 6),16.82,58.53,250.98,0.992,0.028,11.06,113.6,no
wood_0196.png,wood,2,Near-duplicate de wood_0162.png (pHash dist ≤ 6),10.89,58.74,251.58,1.005,0.026,10.43,120.53,no
wood_0296.png,wood,2,"Roughness completamente plano (std=0.00, media=255.0)",14.94,60.25,254.99,0.985,0.001,0.0,255.0,revisar
wood_0348.png,wood,2,"Roughness completamente plano (std=0.00, media=255.0)",13.58,62.39,237.08,1.004,0.017,0.0,255.0,revisar
wood_0379.png,wood,2,"Roughness completamente plano (std=0.00, media=255.0)",14.37,61.96,238.77,0.997,0.015,0.0,255.0,revisar
wood_0441.png,wood,2,Near-duplicate de wood_0393.png (pHash dist ≤ 6),29.22,58.75,251.42,0.999,0.026,11.66,129.56,no
wood_0451.png,wood,2,"Roughness completamente plano (std=0.00, media=0.0)",15.65,60.39,255.0,1.013,0.0,0.0,0.0,revisar
wood_0500.png,wood,2,"Roughness completamente plano (std=0.00, media=255.0)",13.46,63.19,234.18,0.999,0.017,0.0,255.0,revisar
wood_0564.png,wood,2,Near-duplicate de wood_0346.png (pHash dist ≤ 6),23.09,59.61,253.98,0.999,0.008,2.22,58.36,revisar
wood_0565.png,wood,2,"Roughness completamente plano (std=0.00, media=255.0)",13.06,60.14,255.0,1.015,0.0,0.0,255.0,revisar
wood_0579.png,wood,2,Near-duplicate de wood_0284.png (pHash dist ≤ 6),19.19,59.46,242.29,1.0,0.041,23.75,164.26,no
wood_0598.png,wood,2,Near-duplicate de wood_0346.png (pHash dist ≤ 6),60.89,59.61,253.98,0.999,0.008,2.44,58.76,no
ceramic_0029.png,ceramic,1,"Roughness casi plano, posible válido (std=1.15, media=133.3)",61.34,59.78,253.98,1.008,0.007,1.15,133.31,revisar
ceramic_0062.png,ceramic,1,"Roughness casi plano, posible válido (std=0.94, media=104.1)",75.19,60.05,254.81,0.992,0.001,0.94,104.06,revisar
ceramic_0090.png,ceramic,1,Vectores normales no unitarios (desv_norma=0.301),22.39,45.62,209.28,1.012,0.301,14.56,215.72,revisar
ceramic_0118.png,ceramic,1,"Roughness casi plano, posible válido (std=1.07, media=121.0)",56.99,60.05,254.81,1.008,0.001,1.07,120.98,revisar
ceramic_0134.png,ceramic,1,"Roughness casi plano, posible válido (std=0.94, media=124.5)",53.45,60.05,254.81,0.992,0.001,0.94,124.46,revisar
ceramic_0137.png,ceramic,1,"Roughness casi plano, posible válido (std=1.11, media=124.1)",43.21,60.05,254.81,1.008,0.001,1.11,124.15,revisar
ceramic_0146.png,ceramic,1,"Roughness casi plano, posible válido (std=1.03, media=125.1)",45.23,60.05,254.81,0.992,0.001,1.03,125.13,revisar
ceramic_0147.png,ceramic,1,"Roughness casi plano, posible válido (std=1.05, media=125.2)",56.05,60.05,254.81,0.992,0.001,1.05,125.21,revisar
ceramic_0148.png,ceramic,1,"Roughness casi plano, posible válido (std=1.22, media=124.1)",88.62,60.05,254.81,0.992,0.001,1.22,124.1,revisar
ceramic_0156.png,ceramic,1,"Roughness casi plano, posible válido (std=0.79, media=124.2)",60.85,60.05,254.81,0.992,0.001,0.79,124.21,revisar
ceramic_0157.png,ceramic,1,"Roughness casi plano, posible válido (std=1.00, media=124.6)",65.11,60.05,254.81,0.992,0.001,1.0,124.55,revisar
ceramic_0175.png,ceramic,1,"Roughness casi plano, posible válido (std=1.47, media=133.3)",62.98,59.78,253.98,1.008,0.007,1.47,133.25,revisar
ceramic_0188.png,ceramic,1,"Roughness casi plano, posible válido (std=1.20, media=137.9)",37.72,59.78,253.98,1.008,0.007,1.2,137.93,revisar
ceramic_0222.png,ceramic,1,"Roughness casi plano, posible válido (std=0.84, media=104.9)",63.21,60.05,254.81,0.992,0.001,0.84,104.94,revisar
ceramic_0248.png,ceramic,1,"Roughness casi plano, posible válido (std=0.96, media=124.8)",50.57,60.05,254.81,0.992,0.001,0.96,124.76,revisar
ceramic_0255.png,ceramic,1,"Roughness casi plano, posible válido (std=0.99, media=125.4)",51.74,60.05,254.81,0.992,0.001,0.99,125.41,revisar
ceramic_0257.png,ceramic,1,"Roughness casi plano, posible válido (std=0.00, media=128.0)",51.42,60.05,254.81,0.992,0.001,0.0,128.0,revisar
ceramic_0267.png,ceramic,1,"Roughness casi plano, posible válido (std=1.30, media=125.3)",97.47,60.05,254.81,0.992,0.001,1.3,125.34,revisar
ceramic_0272.png,ceramic,1,"Roughness casi plano, posible válido (std=1.02, media=125.9)",59.42,60.05,254.81,0.992,0.001,1.02,125.87,revisar
ceramic_0273.png,ceramic,1,"Roughness casi plano, posible válido (std=1.06, media=125.4)",77.33,60.05,254.81,0.992,0.001,1.06,125.37,revisar
ceramic_0299.png,ceramic,1,"Roughness casi plano, posible válido (std=1.38, media=154.8)",78.47,57.13,247.41,1.008,0.057,1.38,154.77,revisar
ceramic_0303.png,ceramic,1,"Roughness casi plano, posible válido (std=1.09, media=124.8)",51.38,60.05,254.81,0.992,0.001,1.09,124.8,revisar
ceramic_0318.png,ceramic,1,"Roughness casi plano, posible válido (std=1.14, media=122.0)",42.44,60.05,254.81,1.008,0.001,1.14,122.04,revisar
ceramic_0363.png,ceramic,1,Vectores normales no unitarios (desv_norma=0.311),12.94,45.46,204.61,1.009,0.311,15.25,233.99,revisar
ceramic_0368.png,ceramic,1,"Roughness casi plano, posible válido (std=0.87, media=120.0)",24.29,60.05,254.81,1.008,0.001,0.87,119.96,revisar
ceramic_0374.png,ceramic,1,"Roughness casi plano, posible válido (std=0.89, media=125.2)",61.29,60.05,254.81,0.992,0.001,0.89,125.16,revisar
ceramic_0394.png,ceramic,1,"Roughness casi plano, posible válido (std=0.97, media=124.5)",29.1,60.05,254.81,0.992,0.001,0.97,124.47,revisar
ceramic_0428.png,ceramic,1,"Roughness casi plano, posible válido (std=0.95, media=103.0)",51.11,60.05,254.81,0.992,0.001,0.95,103.0,revisar
ceramic_0442.png,ceramic,1,"Roughness casi plano, posible válido (std=0.96, media=124.0)",26.94,60.05,254.81,0.992,0.001,0.96,124.01,revisar
ceramic_0461.png,ceramic,1,"Roughness casi plano, posible válido (std=0.95, media=123.9)",22.37,60.05,254.81,0.992,0.001,0.95,123.9,revisar
ceramic_0466.png,ceramic,1,"Roughness casi plano, posible válido (std=0.79, media=104.1)",70.92,60.05,254.81,0.992,0.001,0.79,104.05,revisar
ceramic_0502.png,ceramic,1,"Roughness casi plano, posible válido (std=0.70, media=103.3)",38.32,60.05,254.81,0.992,0.001,0.7,103.25,revisar
ceramic_0517.png,ceramic,1,"Roughness casi plano, posible válido (std=0.99, media=121.9)",53.91,60.05,254.81,1.008,0.001,0.99,121.88,revisar
ceramic_0542.png,ceramic,1,"Roughness casi plano, posible válido (std=1.09, media=124.8)",71.32,60.05,254.81,0.992,0.001,1.09,124.77,revisar
ceramic_0551.png,ceramic,1,"Roughness casi plano, posible válido (std=1.43, media=120.9)",75.11,60.05,254.81,1.008,0.001,1.43,120.88,revisar
concrete_0001.png,concrete,1,"Roughness casi plano, posible válido (std=0.68, media=188.1)",13.03,59.68,253.78,1.0,0.009,0.68,188.13,revisar
concrete_0004.png,concrete,1,"Roughness casi plano, posible válido (std=2.48, media=186.3)",21.56,51.55,234.65,0.996,0.148,2.48,186.29,no
concrete_0012.png,concrete,1,"Roughness casi plano, posible válido (std=1.19, media=192.5)",10.1,56.18,246.64,1.002,0.063,1.19,192.53,no
concrete_0019.png,concrete,1,"Roughness casi plano, posible válido (std=1.13, media=196.3)",17.58,56.2,243.27,1.004,0.075,1.13,196.32,no
concrete_0022.png,concrete,1,"Roughness casi plano, posible válido (std=0.84, media=193.9)",14.49,57.07,247.56,0.996,0.054,0.84,193.93,no
concrete_0024.png,concrete,1,"Roughness casi plano, posible válido (std=2.05, media=201.7)",10.86,58.81,251.28,1.0,0.028,2.05,201.66,revisar
concrete_0025.png,concrete,1,Vectores normales no unitarios (desv_norma=0.519),2.5,30.9,183.99,1.012,0.519,8.11,212.61,revisar
concrete_0035.png,concrete,1,"Roughness casi plano, posible válido (std=0.84, media=204.2)",12.29,59.63,252.97,0.997,0.01,0.84,204.17,no
concrete_0036.png,concrete,1,"Roughness casi plano, posible válido (std=2.48, media=187.0)",16.14,51.47,233.42,0.997,0.154,2.48,186.95,revisar
concrete_0057.png,concrete,1,"Roughness casi plano, posible válido (std=0.65, media=196.7)",8.44,56.82,246.8,1.008,0.059,0.65,196.71,no
concrete_0062.png,concrete,1,"Roughness casi plano, posible válido (std=1.92, media=195.6)",8.01,43.28,214.17,1.003,0.296,1.92,195.56,revisar
concrete_0067.png,concrete,1,Vectores normales no unitarios (desv_norma=0.513),14.08,30.88,188.71,1.002,0.513,16.48,155.17,revisar
concrete_0070.png,concrete,1,"Roughness casi plano, posible válido (std=2.33, media=156.1)",13.56,54.44,242.6,1.0,0.096,2.33,156.15,no
concrete_0083.png,concrete,1,"Roughness casi plano, posible válido (std=2.04, media=242.7)",18.41,50.17,240.32,0.995,0.094,2.04,242.71,no
concrete_0096.png,concrete,1,"Roughness casi plano, posible válido (std=0.00, media=128.0)",13.37,55.42,244.0,1.0,0.081,0.0,128.0,no
concrete_0100.png,concrete,1,"Roughness casi plano, posible válido (std=0.80, media=213.0)",15.23,59.31,252.37,1.0,0.016,0.8,213.03,revisar
concrete_0125.png,concrete,1,"Roughness casi plano, posible válido (std=1.79, media=204.7)",20.34,44.7,217.26,1.0,0.27,1.79,204.7,revisar
concrete_0131.png,concrete,1,"Roughness casi plano, posible válido (std=1.62, media=237.9)",8.13,57.62,249.51,1.0,0.042,1.62,237.93,no
concrete_0133.png,concrete,1,"Roughness casi plano, posible válido (std=1.20, media=166.5)",20.27,51.83,229.01,0.996,0.163,1.2,166.47,revisar
concrete_0150.png,concrete,1,"Roughness casi plano, posible válido (std=1.73, media=176.3)",7.14,51.61,236.44,0.992,0.145,1.73,176.29,no
concrete_0156.png,concrete,1,Vectores normales no unitarios (desv_norma=0.675),8.93,21.37,167.27,1.024,0.675,7.32,112.27,revisar
concrete_0185.png,concrete,1,"Roughness casi plano, posible válido (std=0.97, media=191.8)",15.88,59.58,253.93,1.0,0.008,0.97,191.76,no
concrete_0196.png,concrete,1,"Roughness casi plano, posible válido (std=0.00, media=128.0)",8.23,56.15,244.54,1.001,0.071,0.0,128.0,revisar
concrete_0207.png,concrete,1,"Roughness casi plano, posible válido (std=0.96, media=115.9)",3.34,45.57,223.03,0.999,0.248,0.96,115.89,revisar
concrete_0227.png,concrete,1,Vectores normales no unitarios (desv_norma=0.577),7.07,26.04,181.15,1.001,0.577,3.38,206.27,revisar
concrete_0228.png,concrete,1,"Roughness casi plano, posible válido (std=1.85, media=209.2)",31.61,57.51,247.14,0.995,0.049,1.85,209.22,revisar
concrete_0229.png,concrete,1,"Roughness casi plano, posible válido (std=0.00, media=128.0)",18.23,53.21,232.85,0.998,0.141,0.0,128.0,revisar
ground_0005.png,ground,1,Vectores normales no unitarios (desv_norma=0.328),77.48,41.6,208.7,0.989,0.328,7.8,147.78,revisar
ground_0079.png,ground,1,Vectores normales no unitarios (desv_norma=0.331),64.08,44.33,203.79,1.01,0.331,4.29,144.78,revisar
ground_0166.png,ground,1,Vectores normales no unitarios (desv_norma=0.375),43.82,40.04,206.23,0.996,0.375,34.03,173.41,revisar
ground_0169.png,ground,1,Vectores normales no unitarios (desv_norma=0.399),48.78,43.57,188.11,1.001,0.399,41.98,122.68,revisar
ground_0237.png,ground,1,Vectores normales no unitarios (desv_norma=0.383),25.16,37.33,202.9,1.023,0.383,3.16,143.7,revisar
ground_0253.png,ground,1,Vectores normales no unitarios (desv_norma=0.317),46.31,42.56,208.48,1.027,0.317,6.93,147.24,revisar
marble_0000.png,marble,1,"Roughness casi plano, posible válido (std=0.49, media=22.1)",12.59,59.77,254.0,1.006,0.008,0.49,22.14,no
marble_0004.png,marble,1,"Roughness casi plano, posible válido (std=0.78, media=69.5)",43.02,60.09,255.0,0.998,0.0,0.78,69.48,no
marble_0005.png,marble,1,"Roughness casi plano, posible válido (std=0.75, media=76.6)",26.24,60.06,255.0,1.0,0.0,0.75,76.63,no
marble_0008.png,marble,1,"Roughness casi plano, posible válido (std=0.86, media=61.2)",44.24,60.08,255.0,1.0,0.0,0.86,61.24,no
marble_0017.png,marble,1,"Roughness casi plano, posible válido (std=0.90, media=47.8)",34.41,60.1,255.0,1.004,0.0,0.9,47.79,no
marble_0019.png,marble,1,"Roughness casi plano, posible válido (std=0.53, media=22.2)",32.66,59.79,254.0,1.006,0.008,0.53,22.17,no
marble_0032.png,marble,1,"Roughness casi plano, posible válido (std=0.47, media=22.2)",31.76,59.78,254.0,1.006,0.008,0.47,22.16,no
marble_0047.png,marble,1,"Roughness casi plano, posible válido (std=0.58, media=61.2)",20.51,60.07,255.0,1.0,0.0,0.58,61.24,no
marble_0051.png,marble,1,"Roughness casi plano, posible válido (std=0.81, media=22.2)",15.93,59.71,253.77,1.006,0.01,0.81,22.18,no
marble_0052.png,marble,1,"Roughness casi plano, posible válido (std=0.51, media=22.2)",26.62,59.78,254.0,1.006,0.008,0.51,22.17,no
marble_0054.png,marble,1,"Roughness casi plano, posible válido (std=0.27, media=56.0)",21.76,60.04,255.0,1.0,0.0,0.27,56.04,no
marble_0055.png,marble,1,"Roughness casi plano, posible válido (std=0.97, media=22.2)",33.29,59.62,253.57,1.006,0.011,0.97,22.21,no
marble_0064.png,marble,1,"Roughness casi plano, posible válido (std=0.94, media=22.2)",37.74,59.71,253.76,1.006,0.01,0.94,22.2,no
marble_0074.png,marble,1,"Roughness casi plano, posible válido (std=0.47, media=22.1)",11.7,59.76,254.0,1.006,0.008,0.47,22.14,no
marble_0095.png,marble,1,"Roughness casi plano, posible válido (std=0.48, media=22.1)",28.37,59.78,254.0,1.006,0.008,0.48,22.15,no
marble_0097.png,marble,1,"Roughness casi plano, posible válido (std=0.76, media=22.2)",11.69,59.7,253.76,1.006,0.01,0.76,22.18,no
marble_0099.png,marble,1,"Roughness casi plano, posible válido (std=0.77, media=114.8)",24.66,60.07,255.0,1.0,0.0,0.77,114.78,no
marble_0101.png,marble,1,"Roughness casi plano, posible válido (std=0.95, media=22.2)",39.59,59.67,253.68,1.006,0.01,0.95,22.2,no
marble_0111.png,marble,1,"Roughness casi plano, posible válido (std=0.56, media=22.2)",27.79,59.78,254.0,1.006,0.008,0.56,22.17,no
marble_0112.png,marble,1,"Roughness casi plano, posible válido (std=0.75, media=68.9)",14.53,60.09,255.0,0.995,0.0,0.75,68.88,no
marble_0114.png,marble,1,"Roughness casi plano, posible válido (std=0.48, media=22.1)",8.25,59.76,254.0,1.006,0.008,0.48,22.14,no
marble_0117.png,marble,1,"Roughness casi plano, posible válido (std=0.54, media=61.2)",16.22,60.07,255.0,1.0,0.0,0.54,61.23,no
marble_0122.png,marble,1,"Roughness casi plano, posible válido (std=0.95, media=22.2)",33.97,59.67,253.67,1.006,0.01,0.95,22.2,no
marble_0126.png,marble,1,"Roughness casi plano, posible válido (std=0.81, media=76.5)",21.2,60.06,255.0,1.0,0.0,0.81,76.55,no
marble_0128.png,marble,1,"Roughness casi plano, posible válido (std=0.77, media=22.2)",14.61,59.69,253.74,1.006,0.01,0.77,22.17,no
marble_0130.png,marble,1,"Roughness casi plano, posible válido (std=0.65, media=67.8)",42.78,60.08,255.0,0.996,0.0,0.65,67.85,no
marble_0133.png,marble,1,"Roughness casi plano, posible válido (std=0.40, media=68.8)",36.57,60.09,255.0,0.996,0.0,0.4,68.84,no
marble_0141.png,marble,1,"Roughness casi plano, posible válido (std=0.64, media=69.5)",35.08,60.09,255.0,0.996,0.0,0.64,69.54,no
metal_0000.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",23.72,59.45,252.02,0.989,0.012,11.2,86.65,revisar
metal_0001.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",40.0,60.26,251.08,0.999,0.005,32.19,101.3,revisar
metal_0008.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",8.4,60.17,255.0,0.985,0.0,9.76,103.15,revisar
metal_0009.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",50.15,60.09,255.0,1.0,0.0,9.87,70.43,revisar
metal_0011.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",14.54,58.14,250.12,1.004,0.035,21.27,85.42,revisar
metal_0015.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",25.01,59.84,254.77,1.0,0.002,7.49,91.2,revisar
metal_0026.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",38.84,60.37,253.39,0.997,0.005,31.42,106.16,revisar
metal_0028.png,metal,1,"Roughness casi plano, posible válido (std=0.00, media=128.0)",24.17,59.82,253.79,0.992,0.006,0.0,128.0,no
metal_0031.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",4.08,59.85,254.86,1.0,0.001,7.53,67.37,revisar
metal_0032.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",39.67,61.46,248.37,1.014,0.005,96.98,100.15,revisar
metal_0034.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",17.94,60.05,251.6,1.006,0.015,5.1,79.41,revisar
metal_0039.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",18.26,46.67,218.55,0.998,0.261,31.97,78.5,revisar
metal_0048.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",4.72,59.58,254.0,1.0,0.008,1.2,101.91,revisar
metal_0052.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",17.99,59.91,252.25,0.995,0.015,3.3,70.87,revisar
metal_0053.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",33.03,57.57,248.06,1.003,0.048,31.31,118.28,revisar
metal_0055.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",9.09,59.78,255.0,0.989,0.0,9.67,113.49,revisar
metal_0063.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",19.35,58.47,246.71,1.004,0.041,5.22,139.57,revisar
metal_0065.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",7.65,57.23,247.46,1.0,0.052,13.98,188.7,revisar
metal_0068.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",28.79,60.16,251.28,1.004,0.015,13.45,92.49,revisar
metal_0072.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.17)",32.69,59.64,254.0,1.0,0.008,7.32,66.72,revisar
metal_0073.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",4.77,59.58,254.0,1.0,0.008,1.77,68.04,revisar
metal_0077.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",6.3,60.58,253.7,0.96,0.003,18.55,72.61,revisar
metal_0078.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",21.53,60.04,251.59,0.978,0.013,12.3,83.23,revisar
metal_0085.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",25.8,59.46,251.91,0.998,0.008,10.17,78.52,revisar
metal_0102.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",38.95,57.93,247.04,1.001,0.047,49.05,198.28,revisar
metal_0104.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",39.29,60.38,251.62,0.989,0.006,31.9,118.13,revisar
metal_0109.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",35.57,59.6,255.0,0.998,0.0,3.96,71.96,revisar
metal_0110.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",6.22,59.72,252.1,0.947,0.006,19.59,93.45,revisar
metal_0117.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",4.16,59.95,255.0,1.003,0.0,3.13,63.15,revisar
metal_0126.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",4.67,60.02,254.42,1.0,0.004,17.17,99.7,revisar
metal_0133.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",19.93,60.16,251.41,1.02,0.01,7.74,73.97,revisar
metal_0134.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",20.26,59.5,252.87,0.984,0.006,12.12,78.91,revisar
metal_0159.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",16.66,59.54,253.51,1.0,0.01,9.28,163.53,revisar
metal_0172.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",36.19,59.72,255.0,0.989,0.0,3.89,75.08,revisar
metal_0176.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",8.69,59.78,254.07,1.0,0.001,3.78,52.55,revisar
metal_0178.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",79.97,59.23,252.43,0.993,0.017,2.03,18.95,revisar
metal_0188.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",74.84,60.56,255.0,0.995,0.0,4.04,56.03,revisar
metal_0197.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",16.16,61.48,233.9,0.996,0.038,14.51,54.72,revisar
metal_0198.png,metal,1,"Metallic completamente blanco en metal (inusual, std=1.53)",35.17,59.48,253.88,1.0,0.009,6.43,45.73,revisar
metal_0200.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",13.48,60.47,255.0,1.01,0.0,1.01,33.04,revisar
metal_0205.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",23.27,60.05,253.24,0.985,0.006,11.38,82.25,revisar
metal_0210.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",39.35,61.11,248.58,1.0,0.009,31.92,96.56,revisar
metal_0212.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",20.74,59.15,253.19,0.996,0.009,12.37,89.7,revisar
metal_0213.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",9.29,59.72,255.0,0.991,0.0,10.1,112.96,revisar
metal_0221.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",47.73,59.58,254.0,1.0,0.008,3.9,64.65,revisar
metal_0222.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",28.92,60.14,252.12,1.014,0.014,13.94,90.07,revisar
metal_0229.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",65.92,59.42,252.05,1.005,0.016,44.66,140.06,revisar
metal_0231.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",4.24,59.64,254.99,0.998,0.0,16.91,120.4,revisar
metal_0232.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.02)",11.01,59.55,253.8,1.0,0.009,2.51,131.06,revisar
metal_0233.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",4.64,59.85,254.86,1.0,0.001,7.01,62.6,revisar
metal_0240.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",7.26,59.58,254.0,1.0,0.008,4.82,65.63,revisar
metal_0256.png,metal,1,"Metallic completamente blanco en metal (inusual, std=1.10)",12.62,59.32,252.96,0.988,0.01,18.74,123.69,revisar
metal_0259.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",8.9,59.54,253.79,1.0,0.009,4.23,110.24,revisar
metal_0263.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.01)",10.26,57.6,249.51,1.0,0.043,5.75,162.24,revisar
metal_0264.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",10.69,60.54,254.99,1.007,0.0,14.44,111.02,revisar
metal_0265.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",57.12,60.52,255.0,0.993,0.0,2.75,45.17,revisar
metal_0274.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",54.36,59.83,254.74,1.0,0.002,6.66,66.36,revisar
metal_0283.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",27.55,59.83,245.96,1.0,0.027,17.47,163.83,revisar
metal_0284.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.05)",16.88,59.52,253.72,1.0,0.01,3.98,124.85,revisar
metal_0285.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",4.07,59.62,255.0,0.999,0.0,9.18,90.7,revisar
metal_0286.png,metal,1,Vectores normales no unitarios (desv_norma=0.578),21.84,27.97,173.67,1.001,0.578,8.52,171.76,revisar
metal_0290.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",53.18,60.08,255.0,1.0,0.0,9.0,62.02,revisar
metal_0297.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",92.55,59.84,254.81,1.0,0.002,10.0,81.99,revisar
metal_0304.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",39.43,61.44,247.76,1.013,0.008,93.15,104.98,revisar
metal_0307.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.26)",37.92,54.45,242.49,1.006,0.098,2.55,70.34,revisar
metal_0320.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",23.69,59.62,254.0,1.0,0.008,2.53,39.8,revisar
metal_0325.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",29.69,59.36,250.76,1.012,0.018,8.58,72.6,revisar
